t_ns,signal,voltage,value
98990000,SWCLK,0.000,
98990000,SWDIO_SAMPLE_H,3.420,1.000
98995000,SWCLK,3.300,
98995000,SWDIO,0.100,
99000000,SWCLK,0.000,
99000000,SWDIO_SAMPLE_H,3.420,2.000
99005000,SWCLK,3.300,
99010000,SWCLK,0.000,
99010000,SWDIO_SAMPLE_H,3.420,3.000
99015000,SWCLK,3.300,
99015000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
99015000,SWDIO,3.100,
99020000,SWCLK,0.000,
99025000,SWCLK,3.300,
99030000,SWCLK,0.000,
99030000,STEP_PHASE_RecvData_Write,3.550,11.000
99030000,SWDIO,3.300,
99030000,SWDIO,0.000,
99035000,SWCLK,3.300,
99035000,SWDIO_SAMPLE_T,3.420,1.000
99040000,SWCLK,0.000,
99045000,SWCLK,3.300,
99045000,SWDIO_SAMPLE_T,3.420,2.000
99050000,SWCLK,0.000,
99055000,SWCLK,3.300,
99055000,SWDIO_SAMPLE_T,3.420,3.000
99060000,SWCLK,0.000,
99065000,SWCLK,3.300,
99065000,SWDIO_SAMPLE_T,3.420,4.000
99070000,SWCLK,0.000,
99075000,SWCLK,3.300,
99075000,SWDIO_SAMPLE_T,3.420,5.000
99080000,SWCLK,0.000,
99085000,SWCLK,3.300,
99085000,SWDIO_SAMPLE_T,3.420,6.000
99090000,SWCLK,0.000,
99095000,SWCLK,3.300,
99095000,SWDIO_SAMPLE_T,3.420,7.000
99100000,SWCLK,0.000,
99105000,SWCLK,3.300,
99105000,SWDIO_SAMPLE_T,3.420,8.000
99110000,SWCLK,0.000,
99115000,SWCLK,3.300,
99115000,SWDIO_SAMPLE_T,3.420,9.000
99120000,SWCLK,0.000,
99125000,SWCLK,3.300,
99125000,SWDIO_SAMPLE_T,3.420,10.000
99130000,SWCLK,0.000,
99135000,SWCLK,3.300,
99135000,SWDIO_SAMPLE_T,3.420,11.000
99140000,SWCLK,0.000,
99145000,SWCLK,3.300,
99145000,SWDIO_SAMPLE_T,3.420,12.000
99150000,SWCLK,0.000,
99155000,SWCLK,3.300,
99155000,SWDIO_SAMPLE_T,3.420,13.000
99160000,SWCLK,0.000,
99165000,SWCLK,3.300,
99165000,SWDIO_SAMPLE_T,3.420,14.000
99170000,SWCLK,0.000,
99175000,SWCLK,3.300,
99175000,SWDIO_SAMPLE_T,3.420,15.000
99180000,SWCLK,0.000,
99185000,SWCLK,3.300,
99185000,SWDIO_SAMPLE_T,3.420,16.000
99190000,SWCLK,0.000,
99195000,SWCLK,3.300,
99195000,SWDIO_SAMPLE_T,3.420,17.000
99200000,SWCLK,0.000,
99205000,SWCLK,3.300,
99205000,SWDIO_SAMPLE_T,3.420,18.000
99210000,SWCLK,0.000,
99215000,SWCLK,3.300,
99215000,SWDIO_SAMPLE_T,3.420,19.000
99220000,SWCLK,0.000,
99225000,SWCLK,3.300,
99225000,SWDIO_SAMPLE_T,3.420,20.000
99230000,SWCLK,0.000,
99235000,SWCLK,3.300,
99235000,SWDIO_SAMPLE_T,3.420,21.000
99240000,SWCLK,0.000,
99245000,SWCLK,3.300,
99245000,SWDIO_SAMPLE_T,3.420,22.000
99250000,SWCLK,0.000,
99255000,SWCLK,3.300,
99255000,SWDIO_SAMPLE_T,3.420,23.000
99260000,SWCLK,0.000,
99265000,SWCLK,3.300,
99265000,SWDIO_SAMPLE_T,3.420,24.000
99270000,SWCLK,0.000,
99275000,SWCLK,3.300,
99275000,SWDIO_SAMPLE_T,3.420,25.000
99280000,SWCLK,0.000,
99285000,SWCLK,3.300,
99285000,SWDIO_SAMPLE_T,3.420,26.000
99290000,SWCLK,0.000,
99295000,SWCLK,3.300,
99295000,SWDIO_SAMPLE_T,3.420,27.000
99300000,SWCLK,0.000,
99305000,SWCLK,3.300,
99305000,SWDIO_SAMPLE_T,3.420,28.000
99310000,SWCLK,0.000,
99315000,SWCLK,3.300,
99315000,SWDIO_SAMPLE_T,3.420,29.000
99320000,SWCLK,0.000,
99325000,SWCLK,3.300,
99325000,SWDIO_SAMPLE_T,3.420,30.000
99330000,SWCLK,0.000,
99335000,SWCLK,3.300,
99335000,SWDIO_SAMPLE_T,3.420,31.000
99340000,SWCLK,0.000,
99345000,SWCLK,3.300,
99345000,SWDIO_SAMPLE_T,3.420,32.000
99350000,SWCLK,0.000,
99355000,SWCLK,3.300,
99355000,SWDIO_SAMPLE_T,3.420,33.000
99360000,SWCLK,0.000,
99360000,STEP_PHASE_Complete_Write,3.550,13.000
99365000,SWCLK,3.300,
99370000,SWCLK,0.000,
99375000,SWCLK,3.300,
99375000,SWDIO_SAMPLE_T,3.420,0.000
99380000,SWCLK,0.000,
99385000,SWCLK,3.300,
99385000,SWDIO_SAMPLE_T,3.420,0.000
99390000,SWCLK,0.000,
99395000,SWCLK,3.300,
99395000,SWDIO_SAMPLE_T,3.420,0.000
99400000,SWCLK,0.000,
99405000,SWCLK,3.300,
99405000,SWDIO_SAMPLE_T,3.420,0.000
99410000,SWCLK,0.000,
99415000,SWCLK,3.300,
99415000,SWDIO_SAMPLE_T,3.420,0.000
99420000,SWCLK,0.000,
99425000,SWCLK,3.300,
99425000,SWDIO_SAMPLE_T,3.420,0.000
99430000,SWCLK,0.000,
99435000,SWCLK,3.300,
99435000,SWDIO_SAMPLE_T,3.420,0.000
99440000,SWCLK,0.000,
99440000,SWDIO,3.300,
99440000,SWDIO,0.000,
99445000,SWCLK,3.300,
99445000,SWDIO_SAMPLE_T,3.420,0.000
99450000,SWCLK,0.000,
99455000,SWCLK,3.300,
99455000,SWDIO_SAMPLE_T,3.420,0.000
99460000,SWCLK,0.000,
99460000,SWDIO,3.300,
99465000,SWCLK,3.300,
99465000,SWDIO_SAMPLE_T,3.420,1.000
99470000,SWCLK,0.000,
99475000,SWCLK,3.300,
99475000,SWDIO_SAMPLE_T,3.420,2.000
99480000,SWCLK,0.000,
99480000,SWDIO,0.000,
99485000,SWCLK,3.300,
99485000,SWDIO_SAMPLE_T,3.420,3.000
99490000,SWCLK,0.000,
99495000,SWCLK,3.300,
99495000,SWDIO_SAMPLE_T,3.420,4.000
99500000,SWCLK,0.000,
99505000,SWCLK,3.300,
99505000,SWDIO_SAMPLE_T,3.420,5.000
99510000,SWCLK,0.000,
99510000,SWDIO,3.300,
99515000,SWCLK,3.300,
99515000,SWDIO_SAMPLE_T,3.420,6.000
99520000,SWCLK,0.000,
99520000,SWDIO,0.000,
99525000,SWCLK,3.300,
99525000,SWDIO_SAMPLE_T,3.420,7.000
99530000,SWCLK,0.000,
99530000,SWDIO,3.300,
99535000,SWCLK,3.300,
99535000,SWDIO_SAMPLE_T,3.420,8.000
99540000,SWCLK,0.000,
99540000,SWDIO,3.100,
99545000,SWCLK,3.300,
99545000,STEP_PHASE_SendAck_Write,3.550,8.000
99545000,SWDIO,3.200,
99550000,SWCLK,0.000,
99550000,SWDIO_SAMPLE_H,3.420,1.000
99555000,SWCLK,3.300,
99555000,SWDIO,0.100,
99560000,SWCLK,0.000,
99560000,SWDIO_SAMPLE_H,3.420,2.000
99565000,SWCLK,3.300,
99570000,SWCLK,0.000,
99570000,SWDIO_SAMPLE_H,3.420,3.000
99575000,SWCLK,3.300,
99575000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
99575000,SWDIO,3.100,
99580000,SWCLK,0.000,
99585000,SWCLK,3.300,
99590000,SWCLK,0.000,
99590000,STEP_PHASE_RecvData_Write,3.550,11.000
99590000,SWDIO,3.300,
99590000,SWDIO,0.000,
99595000,SWCLK,3.300,
99595000,SWDIO_SAMPLE_T,3.420,1.000
99600000,SWCLK,0.000,
99600000,SWDIO,3.300,
99605000,SWCLK,3.300,
99605000,SWDIO_SAMPLE_T,3.420,2.000
99610000,SWCLK,0.000,
99610000,SWDIO,0.000,
99615000,SWCLK,3.300,
99615000,SWDIO_SAMPLE_T,3.420,3.000
99620000,SWCLK,0.000,
99625000,SWCLK,3.300,
99625000,SWDIO_SAMPLE_T,3.420,4.000
99630000,SWCLK,0.000,
99630000,SWDIO,3.300,
99635000,SWCLK,3.300,
99635000,SWDIO_SAMPLE_T,3.420,5.000
99640000,SWCLK,0.000,
99640000,SWDIO,0.000,
99645000,SWCLK,3.300,
99645000,SWDIO_SAMPLE_T,3.420,6.000
99650000,SWCLK,0.000,
99655000,SWCLK,3.300,
99655000,SWDIO_SAMPLE_T,3.420,7.000
99660000,SWCLK,0.000,
99665000,SWCLK,3.300,
99665000,SWDIO_SAMPLE_T,3.420,8.000
99670000,SWCLK,0.000,
99675000,SWCLK,3.300,
99675000,SWDIO_SAMPLE_T,3.420,9.000
99680000,SWCLK,0.000,
99685000,SWCLK,3.300,
99685000,SWDIO_SAMPLE_T,3.420,10.000
99690000,SWCLK,0.000,
99695000,SWCLK,3.300,
99695000,SWDIO_SAMPLE_T,3.420,11.000
99700000,SWCLK,0.000,
99705000,SWCLK,3.300,
99705000,SWDIO_SAMPLE_T,3.420,12.000
99710000,SWCLK,0.000,
99715000,SWCLK,3.300,
99715000,SWDIO_SAMPLE_T,3.420,13.000
99720000,SWCLK,0.000,
99725000,SWCLK,3.300,
99725000,SWDIO_SAMPLE_T,3.420,14.000
99730000,SWCLK,0.000,
99735000,SWCLK,3.300,
99735000,SWDIO_SAMPLE_T,3.420,15.000
99740000,SWCLK,0.000,
99745000,SWCLK,3.300,
99745000,SWDIO_SAMPLE_T,3.420,16.000
99750000,SWCLK,0.000,
99755000,SWCLK,3.300,
99755000,SWDIO_SAMPLE_T,3.420,17.000
99760000,SWCLK,0.000,
99765000,SWCLK,3.300,
99765000,SWDIO_SAMPLE_T,3.420,18.000
99770000,SWCLK,0.000,
99775000,SWCLK,3.300,
99775000,SWDIO_SAMPLE_T,3.420,19.000
99780000,SWCLK,0.000,
99785000,SWCLK,3.300,
99785000,SWDIO_SAMPLE_T,3.420,20.000
99790000,SWCLK,0.000,
99795000,SWCLK,3.300,
99795000,SWDIO_SAMPLE_T,3.420,21.000
99800000,SWCLK,0.000,
99805000,SWCLK,3.300,
99805000,SWDIO_SAMPLE_T,3.420,22.000
99810000,SWCLK,0.000,
99815000,SWCLK,3.300,
99815000,SWDIO_SAMPLE_T,3.420,23.000
99820000,SWCLK,0.000,
99825000,SWCLK,3.300,
99825000,SWDIO_SAMPLE_T,3.420,24.000
99830000,SWCLK,0.000,
99835000,SWCLK,3.300,
99835000,SWDIO_SAMPLE_T,3.420,25.000
99840000,SWCLK,0.000,
99845000,SWCLK,3.300,
99845000,SWDIO_SAMPLE_T,3.420,26.000
99850000,SWCLK,0.000,
99855000,SWCLK,3.300,
99855000,SWDIO_SAMPLE_T,3.420,27.000
99860000,SWCLK,0.000,
99865000,SWCLK,3.300,
99865000,SWDIO_SAMPLE_T,3.420,28.000
99870000,SWCLK,0.000,
99875000,SWCLK,3.300,
99875000,SWDIO_SAMPLE_T,3.420,29.000
99880000,SWCLK,0.000,
99885000,SWCLK,3.300,
99885000,SWDIO_SAMPLE_T,3.420,30.000
99890000,SWCLK,0.000,
99895000,SWCLK,3.300,
99895000,SWDIO_SAMPLE_T,3.420,31.000
99900000,SWCLK,0.000,
99905000,SWCLK,3.300,
99905000,SWDIO_SAMPLE_T,3.420,32.000
99910000,SWCLK,0.000,
99915000,SWCLK,3.300,
99915000,SWDIO_SAMPLE_T,3.420,33.000
99920000,SWCLK,0.000,
99920000,STEP_PHASE_Complete_Write,3.550,13.000
99925000,SWCLK,3.300,
99930000,SWCLK,0.000,
99935000,SWCLK,3.300,
99935000,SWDIO_SAMPLE_T,3.420,0.000
99940000,SWCLK,0.000,
99945000,SWCLK,3.300,
99945000,SWDIO_SAMPLE_T,3.420,0.000
99950000,SWCLK,0.000,
99955000,SWCLK,3.300,
99955000,SWDIO_SAMPLE_T,3.420,0.000
99960000,SWCLK,0.000,
99965000,SWCLK,3.300,
99965000,SWDIO_SAMPLE_T,3.420,0.000
99970000,SWCLK,0.000,
99975000,SWCLK,3.300,
99975000,SWDIO_SAMPLE_T,3.420,0.000
99980000,SWCLK,0.000,
99985000,SWCLK,3.300,
99985000,SWDIO_SAMPLE_T,3.420,0.000
99990000,SWCLK,0.000,
99995000,SWCLK,3.300,
99995000,SWDIO_SAMPLE_T,3.420,0.000
100000000,SWCLK,0.000,
100000000,SWDIO,3.300,
100000000,SWDIO,0.000,
100005000,SWCLK,3.300,
100005000,SWDIO_SAMPLE_T,3.420,0.000
100010000,SWCLK,0.000,
100015000,SWCLK,3.300,
100015000,SWDIO_SAMPLE_T,3.420,0.000
100020000,SWCLK,0.000,
100020000,SWDIO,3.300,
100025000,SWCLK,3.300,
100025000,SWDIO_SAMPLE_T,3.420,1.000
100030000,SWCLK,0.000,
100035000,SWCLK,3.300,
100035000,SWDIO_SAMPLE_T,3.420,2.000
100040000,SWCLK,0.000,
100040000,SWDIO,0.000,
100045000,SWCLK,3.300,
100045000,SWDIO_SAMPLE_T,3.420,3.000
100050000,SWCLK,0.000,
100050000,SWDIO,3.300,
100055000,SWCLK,3.300,
100055000,SWDIO_SAMPLE_T,3.420,4.000
100060000,SWCLK,0.000,
100060000,SWDIO,0.000,
100065000,SWCLK,3.300,
100065000,SWDIO_SAMPLE_T,3.420,5.000
100070000,SWCLK,0.000,
100075000,SWCLK,3.300,
100075000,SWDIO_SAMPLE_T,3.420,6.000
100080000,SWCLK,0.000,
100085000,SWCLK,3.300,
100085000,SWDIO_SAMPLE_T,3.420,7.000
100090000,SWCLK,0.000,
100090000,SWDIO,3.300,
100095000,SWCLK,3.300,
100095000,SWDIO_SAMPLE_T,3.420,8.000
100100000,SWCLK,0.000,
100100000,SWDIO,3.100,
100105000,SWCLK,3.300,
100105000,STEP_PHASE_SendAck_Write,3.550,8.000
100105000,SWDIO,3.200,
100110000,SWCLK,0.000,
100110000,SWDIO_SAMPLE_H,3.420,1.000
100115000,SWCLK,3.300,
100115000,SWDIO,0.100,
100120000,SWCLK,0.000,
100120000,SWDIO_SAMPLE_H,3.420,2.000
100125000,SWCLK,3.300,
100130000,SWCLK,0.000,
100130000,SWDIO_SAMPLE_H,3.420,3.000
100135000,SWCLK,3.300,
100135000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
100135000,SWDIO,3.100,
100140000,SWCLK,0.000,
100145000,SWCLK,3.300,
100150000,SWCLK,0.000,
100150000,STEP_PHASE_RecvData_Write,3.550,11.000
100150000,SWDIO,3.300,
100150000,SWDIO,0.000,
100155000,SWCLK,3.300,
100155000,SWDIO_SAMPLE_T,3.420,1.000
100160000,SWCLK,0.000,
100165000,SWCLK,3.300,
100165000,SWDIO_SAMPLE_T,3.420,2.000
100170000,SWCLK,0.000,
100175000,SWCLK,3.300,
100175000,SWDIO_SAMPLE_T,3.420,3.000
100180000,SWCLK,0.000,
100185000,SWCLK,3.300,
100185000,SWDIO_SAMPLE_T,3.420,4.000
100190000,SWCLK,0.000,
100190000,SWDIO,3.300,
100195000,SWCLK,3.300,
100195000,SWDIO_SAMPLE_T,3.420,5.000
100200000,SWCLK,0.000,
100200000,SWDIO,0.000,
100205000,SWCLK,3.300,
100205000,SWDIO_SAMPLE_T,3.420,6.000
100210000,SWCLK,0.000,
100215000,SWCLK,3.300,
100215000,SWDIO_SAMPLE_T,3.420,7.000
100220000,SWCLK,0.000,
100225000,SWCLK,3.300,
100225000,SWDIO_SAMPLE_T,3.420,8.000
100230000,SWCLK,0.000,
100235000,SWCLK,3.300,
100235000,SWDIO_SAMPLE_T,3.420,9.000
100240000,SWCLK,0.000,
100245000,SWCLK,3.300,
100245000,SWDIO_SAMPLE_T,3.420,10.000
100250000,SWCLK,0.000,
100255000,SWCLK,3.300,
100255000,SWDIO_SAMPLE_T,3.420,11.000
100260000,SWCLK,0.000,
100265000,SWCLK,3.300,
100265000,SWDIO_SAMPLE_T,3.420,12.000
100270000,SWCLK,0.000,
100275000,SWCLK,3.300,
100275000,SWDIO_SAMPLE_T,3.420,13.000
100280000,SWCLK,0.000,
100280000,SWDIO,3.300,
100285000,SWCLK,3.300,
100285000,SWDIO_SAMPLE_T,3.420,14.000
100290000,SWCLK,0.000,
100290000,SWDIO,0.000,
100295000,SWCLK,3.300,
100295000,SWDIO_SAMPLE_T,3.420,15.000
100300000,SWCLK,0.000,
100305000,SWCLK,3.300,
100305000,SWDIO_SAMPLE_T,3.420,16.000
100310000,SWCLK,0.000,
100315000,SWCLK,3.300,
100315000,SWDIO_SAMPLE_T,3.420,17.000
100320000,SWCLK,0.000,
100320000,SWDIO,3.300,
100325000,SWCLK,3.300,
100325000,SWDIO_SAMPLE_T,3.420,18.000
100330000,SWCLK,0.000,
100330000,SWDIO,0.000,
100335000,SWCLK,3.300,
100335000,SWDIO_SAMPLE_T,3.420,19.000
100340000,SWCLK,0.000,
100345000,SWCLK,3.300,
100345000,SWDIO_SAMPLE_T,3.420,20.000
100350000,SWCLK,0.000,
100355000,SWCLK,3.300,
100355000,SWDIO_SAMPLE_T,3.420,21.000
100360000,SWCLK,0.000,
100365000,SWCLK,3.300,
100365000,SWDIO_SAMPLE_T,3.420,22.000
100370000,SWCLK,0.000,
100375000,SWCLK,3.300,
100375000,SWDIO_SAMPLE_T,3.420,23.000
100380000,SWCLK,0.000,
100385000,SWCLK,3.300,
100385000,SWDIO_SAMPLE_T,3.420,24.000
100390000,SWCLK,0.000,
100395000,SWCLK,3.300,
100395000,SWDIO_SAMPLE_T,3.420,25.000
100400000,SWCLK,0.000,
100405000,SWCLK,3.300,
100405000,SWDIO_SAMPLE_T,3.420,26.000
100410000,SWCLK,0.000,
100415000,SWCLK,3.300,
100415000,SWDIO_SAMPLE_T,3.420,27.000
100420000,SWCLK,0.000,
100425000,SWCLK,3.300,
100425000,SWDIO_SAMPLE_T,3.420,28.000
100430000,SWCLK,0.000,
100435000,SWCLK,3.300,
100435000,SWDIO_SAMPLE_T,3.420,29.000
100440000,SWCLK,0.000,
100445000,SWCLK,3.300,
100445000,SWDIO_SAMPLE_T,3.420,30.000
100450000,SWCLK,0.000,
100450000,SWDIO,3.300,
100455000,SWCLK,3.300,
100455000,SWDIO_SAMPLE_T,3.420,31.000
100460000,SWCLK,0.000,
100460000,SWDIO,0.000,
100465000,SWCLK,3.300,
100465000,SWDIO_SAMPLE_T,3.420,32.000
100470000,SWCLK,0.000,
100475000,SWCLK,3.300,
100475000,SWDIO_SAMPLE_T,3.420,33.000
100480000,SWCLK,0.000,
100480000,STEP_PHASE_Complete_Write,3.550,13.000
100485000,SWCLK,3.300,
100490000,SWCLK,0.000,
100495000,SWCLK,3.300,
100495000,SWDIO_SAMPLE_T,3.420,0.000
100500000,SWCLK,0.000,
100505000,SWCLK,3.300,
100505000,SWDIO_SAMPLE_T,3.420,0.000
100510000,SWCLK,0.000,
100515000,SWCLK,3.300,
100515000,SWDIO_SAMPLE_T,3.420,0.000
100520000,SWCLK,0.000,
100525000,SWCLK,3.300,
100525000,SWDIO_SAMPLE_T,3.420,0.000
100530000,SWCLK,0.000,
100535000,SWCLK,3.300,
100535000,SWDIO_SAMPLE_T,3.420,0.000
100540000,SWCLK,0.000,
100545000,SWCLK,3.300,
100545000,SWDIO_SAMPLE_T,3.420,0.000
100550000,SWCLK,0.000,
100555000,SWCLK,3.300,
100555000,SWDIO_SAMPLE_T,3.420,0.000
100560000,SWCLK,0.000,
100560000,SWDIO,3.300,
100560000,SWDIO,0.000,
100565000,SWCLK,3.300,
100565000,SWDIO_SAMPLE_T,3.420,0.000
100570000,SWCLK,0.000,
100575000,SWCLK,3.300,
100575000,SWDIO_SAMPLE_T,3.420,0.000
100580000,SWCLK,0.000,
100580000,SWDIO,3.300,
100585000,SWCLK,3.300,
100585000,SWDIO_SAMPLE_T,3.420,1.000
100590000,SWCLK,0.000,
100595000,SWCLK,3.300,
100595000,SWDIO_SAMPLE_T,3.420,2.000
100600000,SWCLK,0.000,
100605000,SWCLK,3.300,
100605000,SWDIO_SAMPLE_T,3.420,3.000
100610000,SWCLK,0.000,
100615000,SWCLK,3.300,
100615000,SWDIO_SAMPLE_T,3.420,4.000
100620000,SWCLK,0.000,
100625000,SWCLK,3.300,
100625000,SWDIO_SAMPLE_T,3.420,5.000
100630000,SWCLK,0.000,
100630000,SWDIO,0.000,
100635000,SWCLK,3.300,
100635000,SWDIO_SAMPLE_T,3.420,6.000
100640000,SWCLK,0.000,
100645000,SWCLK,3.300,
100645000,SWDIO_SAMPLE_T,3.420,7.000
100650000,SWCLK,0.000,
100650000,SWDIO,3.300,
100655000,SWCLK,3.300,
100655000,SWDIO_SAMPLE_T,3.420,8.000
100660000,SWCLK,0.000,
100660000,SWDIO,3.100,
100665000,SWCLK,3.300,
100665000,STEP_PHASE_SendAck_Read,3.550,3.000
100665000,SWDIO,3.200,
100670000,SWCLK,0.000,
100670000,SWDIO_SAMPLE_H,3.420,1.000
100675000,SWCLK,3.300,
100675000,SWDIO,0.100,
100680000,SWCLK,0.000,
100680000,SWDIO_SAMPLE_H,3.420,2.000
100685000,SWCLK,3.300,
100690000,SWCLK,0.000,
100690000,SWDIO_SAMPLE_H,3.420,3.000
100695000,SWCLK,3.300,
100695000,STEP_PHASE_SendData_Read,3.550,5.000
100700000,SWCLK,0.000,
100700000,SWDIO_SAMPLE_H,3.420,1.000
100705000,SWCLK,3.300,
100710000,SWCLK,0.000,
100710000,SWDIO_SAMPLE_H,3.420,2.000
100715000,SWCLK,3.300,
100720000,SWCLK,0.000,
100720000,SWDIO_SAMPLE_H,3.420,3.000
100725000,SWCLK,3.300,
100730000,SWCLK,0.000,
100730000,SWDIO_SAMPLE_H,3.420,4.000
100735000,SWCLK,3.300,
100740000,SWCLK,0.000,
100740000,SWDIO_SAMPLE_H,3.420,5.000
100745000,SWCLK,3.300,
100750000,SWCLK,0.000,
100750000,SWDIO_SAMPLE_H,3.420,6.000
100755000,SWCLK,3.300,
100760000,SWCLK,0.000,
100760000,SWDIO_SAMPLE_H,3.420,7.000
100765000,SWCLK,3.300,
100770000,SWCLK,0.000,
100770000,SWDIO_SAMPLE_H,3.420,8.000
100775000,SWCLK,3.300,
100780000,SWCLK,0.000,
100780000,SWDIO_SAMPLE_H,3.420,9.000
100785000,SWCLK,3.300,
100790000,SWCLK,0.000,
100790000,SWDIO_SAMPLE_H,3.420,10.000
100795000,SWCLK,3.300,
100800000,SWCLK,0.000,
100800000,SWDIO_SAMPLE_H,3.420,11.000
100805000,SWCLK,3.300,
100810000,SWCLK,0.000,
100810000,SWDIO_SAMPLE_H,3.420,12.000
100815000,SWCLK,3.300,
100820000,SWCLK,0.000,
100820000,SWDIO_SAMPLE_H,3.420,13.000
100825000,SWCLK,3.300,
100830000,SWCLK,0.000,
100830000,SWDIO_SAMPLE_H,3.420,14.000
100835000,SWCLK,3.300,
100840000,SWCLK,0.000,
100840000,SWDIO_SAMPLE_H,3.420,15.000
100845000,SWCLK,3.300,
100850000,SWCLK,0.000,
100850000,SWDIO_SAMPLE_H,3.420,16.000
100855000,SWCLK,3.300,
100855000,SWDIO,3.200,
100860000,SWCLK,0.000,
100860000,SWDIO_SAMPLE_H,3.420,17.000
100865000,SWCLK,3.300,
100865000,SWDIO,0.100,
100870000,SWCLK,0.000,
100870000,SWDIO_SAMPLE_H,3.420,18.000
100875000,SWCLK,3.300,
100880000,SWCLK,0.000,
100880000,SWDIO_SAMPLE_H,3.420,19.000
100885000,SWCLK,3.300,
100890000,SWCLK,0.000,
100890000,SWDIO_SAMPLE_H,3.420,20.000
100895000,SWCLK,3.300,
100900000,SWCLK,0.000,
100900000,SWDIO_SAMPLE_H,3.420,21.000
100905000,SWCLK,3.300,
100910000,SWCLK,0.000,
100910000,SWDIO_SAMPLE_H,3.420,22.000
100915000,SWCLK,3.300,
100920000,SWCLK,0.000,
100920000,SWDIO_SAMPLE_H,3.420,23.000
100925000,SWCLK,3.300,
100930000,SWCLK,0.000,
100930000,SWDIO_SAMPLE_H,3.420,24.000
100935000,SWCLK,3.300,
100940000,SWCLK,0.000,
100940000,SWDIO_SAMPLE_H,3.420,25.000
100945000,SWCLK,3.300,
100950000,SWCLK,0.000,
100950000,SWDIO_SAMPLE_H,3.420,26.000
100955000,SWCLK,3.300,
100960000,SWCLK,0.000,
100960000,SWDIO_SAMPLE_H,3.420,27.000
100965000,SWCLK,3.300,
100970000,SWCLK,0.000,
100970000,SWDIO_SAMPLE_H,3.420,28.000
100975000,SWCLK,3.300,
100980000,SWCLK,0.000,
100980000,SWDIO_SAMPLE_H,3.420,29.000
100985000,SWCLK,3.300,
100990000,SWCLK,0.000,
100990000,SWDIO_SAMPLE_H,3.420,30.000
100995000,SWCLK,3.300,
101000000,SWCLK,0.000,
101000000,SWDIO_SAMPLE_H,3.420,31.000
101005000,SWCLK,3.300,
101010000,SWCLK,0.000,
101010000,SWDIO_SAMPLE_H,3.420,32.000
101015000,SWCLK,3.300,
101015000,STEP_PHASE_SendParity_Read,3.550,6.000
101015000,SWDIO,3.200,
101020000,SWCLK,0.000,
101020000,SWDIO_SAMPLE_H,3.420,33.000
101025000,SWCLK,3.300,
101025000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
101025000,SWDIO,3.100,
101030000,SWCLK,0.000,
101035000,SWCLK,3.300,
101040000,SWCLK,0.000,
101040000,STEP_PHASE_CollectRequest,3.550,2.000
101040000,SWDIO,3.300,
101040000,SWDIO,0.000,
101045000,SWCLK,3.300,
101045000,SWDIO_SAMPLE_T,3.420,0.000
101050000,SWCLK,0.000,
101055000,SWCLK,3.300,
101055000,SWDIO_SAMPLE_T,3.420,0.000
101060000,SWCLK,0.000,
101065000,SWCLK,3.300,
101065000,SWDIO_SAMPLE_T,3.420,0.000
101070000,SWCLK,0.000,
101075000,SWCLK,3.300,
101075000,SWDIO_SAMPLE_T,3.420,0.000
101080000,SWCLK,0.000,
101085000,SWCLK,3.300,
101085000,SWDIO_SAMPLE_T,3.420,0.000
101090000,SWCLK,0.000,
101095000,SWCLK,3.300,
101095000,SWDIO_SAMPLE_T,3.420,0.000
101100000,SWCLK,0.000,
101105000,SWCLK,3.300,
101105000,SWDIO_SAMPLE_T,3.420,0.000
101110000,SWCLK,0.000,
101115000,SWCLK,3.300,
101115000,SWDIO_SAMPLE_T,3.420,0.000
101120000,SWCLK,0.000,
101120000,SWDIO,3.300,
101120000,SWDIO,0.000,
101125000,SWCLK,3.300,
101125000,SWDIO_SAMPLE_T,3.420,0.000
101130000,SWCLK,0.000,
101135000,SWCLK,3.300,
101135000,SWDIO_SAMPLE_T,3.420,0.000
101140000,SWCLK,0.000,
101140000,SWDIO,3.300,
101145000,SWCLK,3.300,
101145000,SWDIO_SAMPLE_T,3.420,1.000
101150000,SWCLK,0.000,
101150000,SWDIO,0.000,
101155000,SWCLK,3.300,
101155000,SWDIO_SAMPLE_T,3.420,2.000
101160000,SWCLK,0.000,
101160000,SWDIO,3.300,
101165000,SWCLK,3.300,
101165000,SWDIO_SAMPLE_T,3.420,3.000
101170000,SWCLK,0.000,
101175000,SWCLK,3.300,
101175000,SWDIO_SAMPLE_T,3.420,4.000
101180000,SWCLK,0.000,
101185000,SWCLK,3.300,
101185000,SWDIO_SAMPLE_T,3.420,5.000
101190000,SWCLK,0.000,
101195000,SWCLK,3.300,
101195000,SWDIO_SAMPLE_T,3.420,6.000
101200000,SWCLK,0.000,
101200000,SWDIO,0.000,
101205000,SWCLK,3.300,
101205000,SWDIO_SAMPLE_T,3.420,7.000
101210000,SWCLK,0.000,
101210000,SWDIO,3.300,
101215000,SWCLK,3.300,
101215000,SWDIO_SAMPLE_T,3.420,8.000
101220000,SWCLK,0.000,
101220000,SWDIO,3.100,
101225000,SWCLK,3.300,
101225000,STEP_PHASE_SendAck_Read,3.550,3.000
101225000,SWDIO,3.200,
101230000,SWCLK,0.000,
